,Date,Year,Month,Day,Low,High,Open,Close,Change,Volume
1938,2010-08-02,2010,Aug,02,78.1,81.2,78.11,80.82,3.38,152.06
1937,2010-08-03,2010,Aug,03,80.64,82.8,81.05,82.68,2.3,197.73
1936,2010-08-04,2010,Aug,04,81.6,82.86,82.52,82.2,-0.58,163.17
1935,2010-08-05,2010,Aug,05,81.05,82.28,82.2,81.61,-0.72,119.31
1934,2010-08-06,2010,Aug,06,79.56,82.17,81.61,80.16,-1.78,145.82
1933,2010-08-09,2010,Aug,09,80.26,81.38,80.49,80.99,1.04,105.32
1932,2010-08-10,2010,Aug,10,78.5,81.13,81.0,79.6,-1.72,181.38
1931,2010-08-11,2010,Aug,11,76.92,79.62,79.49,77.64,-2.46,142.0
1930,2010-08-12,2010,Aug,12,75.25,77.56,77.1,75.52,-2.73,170.68
1929,2010-08-13,2010,Aug,13,74.67,76.43,75.68,75.11,-0.54,123.24
1928,2010-08-16,2010,Aug,16,74.53,75.75,75.12,74.85,-0.35,22.08
1927,2010-08-17,2010,Aug,17,75.31,77.69,75.31,76.93,2.78,167.82
1926,2010-08-18,2010,Aug,18,75.3,76.86,76.77,76.47,-0.6,173.57
1925,2010-08-19,2010,Aug,19,75.0,77.17,76.3,75.3,-1.53,146.84
1924,2010-08-20,2010,Aug,20,74.0,75.77,75.3,74.26,-1.38,120.71
1923,2010-08-23,2010,Aug,23,73.25,74.9,74.46,73.62,-0.86,132.87
1922,2010-08-24,2010,Aug,24,72.1,73.66,73.31,72.38,-1.68,191.92
1921,2010-08-25,2010,Aug,25,71.75,73.9,72.33,73.48,1.52,189.41
1920,2010-08-26,2010,Aug,26,73.38,75.55,73.73,75.02,2.1,181.36
1919,2010-08-27,2010,Aug,27,74.39,76.93,74.81,76.65,2.17,188.04
1918,2010-08-30,2010,Aug,30,75.91,77.05,76.65,76.6,-0.07,74.83
1917,2010-08-31,2010,Aug,31,74.24,76.8,76.1,74.64,-2.56,192.77
1916,2010-09-01,2010,Sep,01,74.42,76.76,74.46,76.35,2.29,159.77
1915,2010-09-02,2010,Sep,02,75.21,77.14,76.18,76.93,0.76,167.83
1914,2010-09-03,2010,Sep,03,75.33,77.46,76.71,76.67,-0.34,164.46
1913,2010-09-06,2010,Sep,06,76.18,77.18,76.62,76.87,0.26,62.9
1912,2010-09-07,2010,Sep,07,75.56,78.32,76.99,77.74,1.13,205.67
1911,2010-09-08,2010,Sep,08,76.78,78.85,77.7,78.17,0.55,204.52
1910,2010-09-09,2010,Sep,09,77.0,78.82,78.33,77.47,-0.9,143.97
1909,2010-09-10,2010,Sep,10,77.05,78.39,77.41,78.16,0.89,134.04
1908,2010-09-13,2010,Sep,13,78.13,79.41,78.23,79.03,1.11,113.94
1907,2010-09-14,2010,Sep,14,78.47,79.9,78.93,79.16,0.16,91.97
1906,2010-09-15,2010,Sep,15,78.18,79.15,79.12,78.91,-0.32,17.66
1905,2010-09-16,2010,Sep,16,77.87,79.64,79.13,78.48,-0.54,161.82
1904,2010-09-17,2010,Sep,17,77.25,79.47,78.46,78.21,-0.34,155.05
1903,2010-09-20,2010,Sep,20,77.63,79.92,78.2,79.32,1.42,145.67
1902,2010-09-21,2010,Sep,21,78.0,80.0,79.25,78.42,-1.13,161.03
1901,2010-09-22,2010,Sep,22,77.5,78.84,78.2,77.95,-0.6,157.46
1900,2010-09-23,2010,Sep,23,76.75,78.48,77.93,78.11,0.21,169.29
1899,2010-09-24,2010,Sep,24,77.69,79.4,78.0,78.87,0.97,143.2
1898,2010-09-27,2010,Sep,27,77.6,79.2,79.01,78.57,-0.38,146.39
1897,2010-09-28,2010,Sep,28,77.74,79.53,78.33,78.71,0.18,175.7
1896,2010-09-29,2010,Sep,29,78.34,80.93,78.88,80.77,2.62,187.73
1895,2010-09-30,2010,Sep,30,80.41,82.4,80.79,82.31,1.91,173.95
1894,2010-10-01,2010,Oct,01,82.21,83.81,82.21,83.75,1.75,153.49
1893,2010-10-04,2010,Oct,04,82.9,84.41,83.81,83.28,-0.56,141.04
1892,2010-10-05,2010,Oct,05,82.93,84.93,83.19,84.84,1.87,153.86
1891,2010-10-06,2010,Oct,06,84.26,85.88,84.78,85.06,0.26,155.27
1890,2010-10-07,2010,Oct,07,82.93,86.02,85.3,83.43,-1.92,216.16
1889,2010-10-08,2010,Oct,08,81.86,84.59,83.03,84.03,0.72,169.16
1888,2010-10-11,2010,Oct,11,83.3,84.68,84.33,83.72,-0.37,108.24
1887,2010-10-12,2010,Oct,12,82.48,84.0,83.41,83.5,-0.26,143.2
1886,2010-10-13,2010,Oct,13,83.46,84.98,83.46,84.64,1.37,107.29
1885,2010-10-14,2010,Oct,14,83.84,85.46,84.75,84.53,-0.13,27.96
1884,2010-10-15,2010,Oct,15,81.95,84.5,84.02,82.45,-2.46,222.42
1883,2010-10-18,2010,Oct,18,81.53,84.5,83.05,84.37,2.33,182.88
1882,2010-10-19,2010,Oct,19,80.76,84.45,84.36,81.1,-3.88,245.99
1881,2010-10-20,2010,Oct,20,80.75,83.7,80.92,83.6,3.08,212.2
1880,2010-10-21,2010,Oct,21,81.45,83.88,83.69,81.83,-2.12,208.82
1879,2010-10-22,2010,Oct,22,81.83,83.25,82.05,82.96,1.38,141.97
1878,2010-10-25,2010,Oct,25,82.7,84.2,83.15,83.54,0.7,199.14
1877,2010-10-26,2010,Oct,26,82.96,83.89,83.3,83.66,0.14,153.05
1876,2010-10-27,2010,Oct,27,81.85,83.67,83.59,83.23,-0.51,187.59
1875,2010-10-28,2010,Oct,28,82.97,83.85,83.35,83.59,0.43,167.93
1874,2010-10-29,2010,Oct,29,82.21,83.59,83.47,83.15,-0.53,197.77
1873,2010-11-01,2010,Nov,01,82.82,85.54,83.13,84.62,1.77,212.0
1872,2010-11-02,2010,Nov,02,84.53,85.89,84.62,85.41,0.93,176.79
1871,2010-11-03,2010,Nov,03,85.24,86.89,85.88,86.38,1.14,195.89
1870,2010-11-04,2010,Nov,04,86.63,88.29,86.75,88.0,1.88,150.41
1869,2010-11-05,2010,Nov,05,87.31,88.8,88.28,88.11,0.13,130.63
1868,2010-11-08,2010,Nov,08,87.3,88.72,88.3,88.46,0.4,127.02
1867,2010-11-09,2010,Nov,09,87.17,89.02,88.01,88.33,-0.15,200.88
1866,2010-11-10,2010,Nov,10,87.73,89.32,88.05,88.96,0.71,182.37
1865,2010-11-11,2010,Nov,11,88.62,89.7,89.16,88.81,-0.17,165.06
1864,2010-11-12,2010,Nov,12,85.76,88.74,88.69,86.34,-2.78,160.87
1863,2010-11-15,2010,Nov,15,86.35,87.37,86.44,86.7,0.42,28.41
1862,2010-11-16,2010,Nov,16,84.5,86.71,86.5,84.73,-2.27,198.21
1861,2010-11-17,2010,Nov,17,82.96,85.06,84.7,83.28,-1.71,215.57
1860,2010-11-18,2010,Nov,18,83.5,85.5,83.5,85.05,2.13,183.98
1859,2010-11-19,2010,Nov,19,83.87,86.15,85.2,84.34,-0.83,207.66
1858,2010-11-22,2010,Nov,22,83.11,85.45,84.34,83.96,-0.45,148.05
1857,2010-11-23,2010,Nov,23,82.43,84.0,83.75,83.25,-0.85,181.85
1856,2010-11-24,2010,Nov,24,83.3,86.25,83.3,85.84,3.11,183.97
1855,2010-11-25,2010,Nov,25,85.4,86.5,85.83,86.1,0.3,65.18
1854,2010-11-26,2010,Nov,26,84.75,85.95,85.89,85.58,-0.6,114.25
1853,2010-11-29,2010,Nov,29,85.5,87.55,85.5,87.34,2.06,176.88
1852,2010-11-30,2010,Nov,30,85.43,87.55,87.55,85.92,-1.63,172.89
1851,2010-12-01,2010,Dec,01,85.41,89.02,85.71,88.87,3.43,180.27
1850,2010-12-02,2010,Dec,02,88.41,90.84,88.81,90.69,2.05,185.73
1849,2010-12-03,2010,Dec,03,90.1,91.85,90.47,91.42,0.8,195.91
1848,2010-12-06,2010,Dec,06,90.86,92.03,91.46,91.45,0.03,142.25
1847,2010-12-07,2010,Dec,07,90.71,92.86,90.97,91.39,-0.07,202.01
1846,2010-12-08,2010,Dec,08,90.15,91.74,90.85,90.77,-0.68,170.41
1845,2010-12-09,2010,Dec,09,90.27,91.64,91.27,90.99,0.24,131.08
1844,2010-12-10,2010,Dec,10,89.86,91.57,91.06,90.48,-0.56,121.14
1843,2010-12-13,2010,Dec,13,90.33,92.3,90.65,91.19,0.78,128.04
1842,2010-12-14,2010,Dec,14,90.68,91.73,91.05,91.21,0.02,119.1
1841,2010-12-15,2010,Dec,15,90.34,92.42,90.98,92.2,1.09,111.13
1840,2010-12-16,2010,Dec,16,91.66,92.29,92.04,91.71,-0.53,20.78
1839,2010-12-17,2010,Dec,17,90.9,92.39,91.89,91.67,-0.04,125.78
1838,2010-12-20,2010,Dec,20,91.02,92.9,91.65,92.74,1.17,106.86
1837,2010-12-21,2010,Dec,21,92.35,93.5,92.7,93.2,0.5,107.66
1836,2010-12-22,2010,Dec,22,93.25,93.94,93.48,93.65,0.48,109.91
1835,2010-12-23,2010,Dec,23,93.28,94.54,93.8,94.25,0.64,96.2
1834,2010-12-24,2010,Dec,24,93.18,94.74,94.45,93.77,-0.51,23.32
1833,2010-12-27,2010,Dec,27,93.08,94.52,93.76,93.85,0.09,38.03
1832,2010-12-28,2010,Dec,28,93.66,94.42,93.9,94.38,0.56,35.35
1831,2010-12-29,2010,Dec,29,93.62,94.38,94.34,94.14,-0.25,78.32
1830,2010-12-30,2010,Dec,30,92.34,94.42,94.18,93.09,-1.12,110.4
1829,2010-12-31,2010,Dec,31,92.18,95.2,92.87,94.75,1.78,71.72
1828,2011-01-03,2011,Jan,03,94.5,96.17,94.75,94.84,0.09,82.67
1827,2011-01-04,2011,Jan,04,92.58,95.74,94.92,93.53,-1.38,184.63
1826,2011-01-05,2011,Jan,05,92.37,95.86,93.35,95.5,2.11,212.4
1825,2011-01-06,2011,Jan,06,94.01,96.12,95.7,94.52,-1.03,217.45
1824,2011-01-07,2011,Jan,07,92.59,94.58,94.38,93.33,-1.26,165.97
1823,2011-01-10,2011,Jan,10,93.6,95.88,93.8,95.7,2.54,165.99
1822,2011-01-11,2011,Jan,11,95.08,97.82,95.63,97.61,2.0,160.42
1821,2011-01-12,2011,Jan,12,97.28,98.85,97.64,98.12,0.52,158.64
1820,2011-01-13,2011,Jan,13,97.3,98.67,98.22,98.06,-0.06,96.06
1819,2011-01-14,2011,Jan,14,97.74,99.2,98.44,98.68,0.63,20.65
1818,2011-01-17,2011,Jan,17,97.4,98.75,98.33,97.43,-1.27,85.29
1817,2011-01-18,2011,Jan,18,96.6,98.37,97.4,97.8,0.38,203.4
1816,2011-01-19,2011,Jan,19,97.55,98.6,97.75,98.16,0.37,181.44
1815,2011-01-20,2011,Jan,20,95.43,98.14,97.88,96.58,-1.61,218.2
1814,2011-01-21,2011,Jan,21,96.26,97.86,96.34,97.6,1.06,161.78
1813,2011-01-24,2011,Jan,24,96.23,98.17,97.59,96.61,-1.01,193.78
1812,2011-01-25,2011,Jan,25,94.75,96.68,96.39,95.25,-1.41,229.71
1811,2011-01-26,2011,Jan,26,95.29,98.34,95.39,97.91,2.79,205.11
1810,2011-01-27,2011,Jan,27,97.15,98.95,98.15,97.39,-0.53,201.58
1809,2011-01-28,2011,Jan,28,97.14,99.74,97.44,99.42,2.08,234.92
1808,2011-01-31,2011,Jan,31,98.5,101.73,99.61,101.01,1.6,197.71
1807,2011-02-01,2011,Feb,01,100.19,102.08,101.01,101.74,0.72,181.78
1806,2011-02-02,2011,Feb,02,101.29,102.59,101.7,102.34,0.59,182.25
1805,2011-02-03,2011,Feb,03,101.41,103.37,102.62,101.76,-0.57,162.56
1804,2011-02-04,2011,Feb,04,99.48,102.48,101.86,99.83,-1.9,173.53
1803,2011-02-07,2011,Feb,07,98.77,100.9,99.83,99.25,-0.58,193.65
1802,2011-02-08,2011,Feb,08,97.51,100.42,99.3,99.92,0.68,202.99
1801,2011-02-09,2011,Feb,09,100.03,102.25,100.34,101.82,1.9,136.43
1800,2011-02-10,2011,Feb,10,100.48,102.88,101.95,100.87,-0.93,130.45
1799,2011-02-11,2011,Feb,11,100.43,102.03,101.56,101.43,0.56,18.9
1798,2011-02-14,2011,Feb,14,100.91,104.3,101.13,103.08,1.63,191.74
1797,2011-02-15,2011,Feb,15,101.3,104.04,103.11,101.64,-1.4,184.71
1796,2011-02-16,2011,Feb,16,101.73,104.52,101.75,103.78,2.11,208.42
1795,2011-02-17,2011,Feb,17,102.37,104.3,104.16,102.59,-1.15,210.88
1794,2011-02-18,2011,Feb,18,100.73,103.5,102.97,102.52,-0.07,209.58
1793,2011-02-21,2011,Feb,21,102.93,108.7,102.96,105.74,3.14,128.96
1792,2011-02-22,2011,Feb,22,105.56,108.57,107.9,105.78,0.04,248.65
1791,2011-02-23,2011,Feb,23,105.97,112.46,106.1,111.25,5.17,258.62
1790,2011-02-24,2011,Feb,24,109.6,119.79,111.98,111.36,0.1,305.89
1789,2011-02-25,2011,Feb,25,110.52,113.91,111.4,112.14,0.7,178.32
1788,2011-02-28,2011,Feb,28,111.25,114.5,112.5,111.8,-0.3,172.91
1787,2011-03-01,2011,Mar,01,111.8,116.76,111.9,115.42,3.24,194.43
1786,2011-03-02,2011,Mar,02,114.53,117.81,116.2,116.35,0.81,208.29
1785,2011-03-03,2011,Mar,03,113.09,116.9,116.65,114.79,-1.34,213.74
1784,2011-03-04,2011,Mar,04,114.79,116.49,114.85,115.97,1.03,167.59
1783,2011-03-07,2011,Mar,07,114.5,118.5,116.12,115.04,-0.8,205.26
1782,2011-03-08,2011,Mar,08,112.13,115.29,114.8,113.06,-1.72,227.05
1781,2011-03-09,2011,Mar,09,112.16,116.18,112.95,115.94,2.55,191.32
1780,2011-03-10,2011,Mar,10,113.52,116.55,116.12,115.43,-0.44,201.42
1779,2011-03-11,2011,Mar,11,112.25,115.68,115.01,113.84,-1.38,165.97
1778,2011-03-14,2011,Mar,14,111.16,114.18,113.6,113.67,-0.15,125.65
1777,2011-03-15,2011,Mar,15,107.88,113.82,113.82,108.52,-4.53,101.15
1776,2011-03-16,2011,Mar,16,107.35,111.76,108.25,110.62,1.94,23.23
1775,2011-03-17,2011,Mar,17,109.45,115.5,110.24,114.9,3.87,184.24
1774,2011-03-18,2011,Mar,18,113.07,117.29,115.5,113.93,-0.84,235.37
1773,2011-03-21,2011,Mar,21,114.6,116.22,114.75,114.96,0.9,161.34
1772,2011-03-22,2011,Mar,22,114.15,116.09,114.98,115.7,0.64,149.46
1771,2011-03-23,2011,Mar,23,115.07,116.4,115.9,115.55,-0.13,133.35
1770,2011-03-24,2011,Mar,24,114.5,115.92,115.38,115.72,0.15,165.37
1769,2011-03-25,2011,Mar,25,115.2,116.13,115.73,115.59,-0.11,114.22
1768,2011-03-28,2011,Mar,28,114.55,116.0,115.75,114.8,-0.68,138.66
1767,2011-03-29,2011,Mar,29,113.52,115.64,114.68,115.16,0.31,155.8
1766,2011-03-30,2011,Mar,30,114.5,115.7,115.11,115.13,-0.03,123.19
1765,2011-03-31,2011,Mar,31,115.11,117.7,115.3,117.36,1.94,178.84
1764,2011-04-01,2011,Apr,01,116.75,119.14,117.61,118.7,1.14,184.82
1763,2011-04-04,2011,Apr,04,118.75,121.29,119.05,121.06,1.99,172.88
1762,2011-04-05,2011,Apr,05,119.95,122.89,120.81,122.22,0.96,199.75
1761,2011-04-06,2011,Apr,06,121.36,123.37,121.72,122.3,0.07,154.92
1760,2011-04-07,2011,Apr,07,121.38,122.89,122.35,122.67,0.3,155.32
1759,2011-04-08,2011,Apr,08,122.28,126.91,122.45,126.65,3.24,153.92
1758,2011-04-11,2011,Apr,11,123.0,127.02,126.58,123.98,-2.11,169.92
1757,2011-04-12,2011,Apr,12,120.0,125.38,123.34,120.92,-2.47,207.26
1756,2011-04-13,2011,Apr,13,120.2,123.26,120.8,122.88,1.62,118.99
1755,2011-04-14,2011,Apr,14,121.9,123.4,123.21,122.36,-0.42,28.24
1754,2011-04-15,2011,Apr,15,121.59,124.02,122.4,123.45,0.89,143.88
1753,2011-04-18,2011,Apr,18,121.0,123.66,123.15,121.61,-1.49,158.61
1752,2011-04-19,2011,Apr,19,119.03,122.29,121.77,121.33,-0.23,228.89
1751,2011-04-20,2011,Apr,20,121.1,124.23,121.22,123.85,2.08,168.57
1750,2011-04-21,2011,Apr,21,123.2,124.81,123.85,123.99,0.11,133.92
1749,2011-04-25,2011,Apr,25,122.71,124.75,123.99,123.66,-0.27,71.95
1748,2011-04-26,2011,Apr,26,122.78,124.4,123.45,124.14,0.39,143.81
1747,2011-04-27,2011,Apr,27,123.25,125.8,123.9,125.13,0.8,209.51
1746,2011-04-28,2011,Apr,28,124.07,126.66,125.3,125.02,-0.09,192.58
1745,2011-04-29,2011,Apr,29,124.25,126.1,124.9,125.89,0.7,78.86
1744,2011-05-02,2011,May,02,121.67,126.54,126.1,125.12,-0.61,131.02
1743,2011-05-03,2011,May,03,121.75,125.02,124.3,122.45,-2.13,194.44
1742,2011-05-04,2011,May,04,120.49,123.06,122.14,121.19,-1.03,221.79
1741,2011-05-05,2011,May,05,109.02,121.96,120.5,110.8,-8.57,403.81
1740,2011-05-06,2011,May,06,105.15,114.24,111.77,109.13,-1.51,427.37
1739,2011-05-09,2011,May,09,109.05,116.52,110.2,115.9,6.2,326.04
1738,2011-05-10,2011,May,10,113.58,117.95,115.4,117.63,1.49,267.71
1737,2011-05-11,2011,May,11,111.95,118.43,117.87,112.57,-4.3,282.89
1736,2011-05-12,2011,May,12,110.15,114.56,113.23,112.98,0.36,247.29
1735,2011-05-13,2011,May,13,111.72,114.92,113.1,113.83,0.75,165.42
1734,2011-05-16,2011,May,16,112.0,114.0,113.56,112.73,-0.97,28.09
1733,2011-05-17,2011,May,17,108.07,111.82,110.42,109.99,-2.43,226.25
1732,2011-05-18,2011,May,18,110.42,113.1,110.56,112.3,2.1,182.84
1731,2011-05-19,2011,May,19,111.16,113.04,112.5,111.42,-0.78,163.74
1730,2011-05-20,2011,May,20,108.6,112.88,111.66,112.39,0.87,214.85
1729,2011-05-23,2011,May,23,108.58,112.23,112.12,110.1,-2.04,191.5
1728,2011-05-24,2011,May,24,109.5,112.65,109.54,112.53,2.21,193.63
1727,2011-05-25,2011,May,25,111.14,115.07,112.0,114.93,2.13,225.72
1726,2011-05-26,2011,May,26,114.1,115.47,114.73,115.05,0.1,193.65
1725,2011-05-27,2011,May,27,114.4,115.68,114.94,115.03,-0.02,136.99
1724,2011-05-30,2011,May,30,114.24,115.0,114.87,114.68,-0.3,18.83
1723,2011-05-31,2011,May,31,114.5,117.49,114.52,116.73,1.79,168.24
1722,2011-06-01,2011,Jun,01,113.84,117.28,117.07,114.53,-1.88,191.59
1721,2011-06-02,2011,Jun,02,113.74,115.95,114.33,115.54,0.88,217.54
1720,2011-06-03,2011,Jun,03,113.4,116.25,115.66,115.84,0.26,194.13
1719,2011-06-06,2011,Jun,06,113.96,116.14,115.96,114.48,-1.17,154.18
1718,2011-06-07,2011,Jun,07,113.8,117.43,114.3,116.78,2.01,237.25
1717,2011-06-08,2011,Jun,08,115.75,118.59,116.89,117.85,0.92,252.41
1716,2011-06-09,2011,Jun,09,117.37,119.86,117.8,119.57,1.46,233.05
1715,2011-06-10,2011,Jun,10,117.63,120.07,119.53,118.78,-0.66,186.22
1714,2011-06-13,2011,Jun,13,117.12,120.25,118.46,119.1,0.27,232.15
1713,2011-06-14,2011,Jun,14,118.56,120.75,118.7,120.16,0.89,155.48
1712,2011-06-15,2011,Jun,15,116.8,121.47,120.22,117.1,-2.55,23.99
1711,2011-06-16,2011,Jun,16,112.55,114.94,113.72,114.02,-2.63,229.65
1710,2011-06-17,2011,Jun,17,111.05,114.31,114.21,113.21,-0.71,213.26
1709,2011-06-20,2011,Jun,20,111.23,113.38,112.96,111.69,-1.34,180.22
1708,2011-06-21,2011,Jun,21,109.92,113.1,111.54,110.95,-0.66,230.17
1707,2011-06-22,2011,Jun,22,110.35,114.48,110.97,114.21,2.94,220.84
1706,2011-06-23,2011,Jun,23,105.72,113.4,113.19,107.26,-6.09,463.81
1705,2011-06-24,2011,Jun,24,103.62,108.7,108.59,105.12,-2.0,264.61
1704,2011-06-27,2011,Jun,27,102.28,106.74,105.36,105.99,0.83,204.81
1703,2011-06-28,2011,Jun,28,105.35,109.05,106.76,108.78,2.63,212.67
1702,2011-06-29,2011,Jun,29,108.1,112.67,108.65,112.4,3.33,230.75
1701,2011-06-30,2011,Jun,30,110.72,113.24,112.3,112.48,0.07,193.59
1700,2011-07-01,2011,Jul,01,109.5,112.48,111.8,111.77,-0.63,158.45
1699,2011-07-04,2011,Jul,04,111.02,112.16,111.3,111.39,-0.34,44.89
1698,2011-07-05,2011,Jul,05,110.45,114.44,111.55,113.61,1.99,188.86
1697,2011-07-06,2011,Jul,06,111.91,114.32,113.51,113.62,0.01,183.53
1696,2011-07-07,2011,Jul,07,113.75,118.7,114.4,118.59,4.37,215.11
1695,2011-07-08,2011,Jul,08,116.88,119.87,118.51,118.33,-0.22,217.55
1694,2011-07-11,2011,Jul,11,115.22,118.4,118.27,117.24,-0.92,179.64
1693,2011-07-12,2011,Jul,12,114.95,117.83,117.22,117.75,0.44,150.99
1692,2011-07-13,2011,Jul,13,116.71,119.86,116.95,118.78,0.87,107.67
1691,2011-07-14,2011,Jul,14,117.73,119.4,118.53,118.32,-0.39,17.51
1690,2011-07-15,2011,Jul,15,115.16,117.75,116.23,117.26,-0.9,143.92
1689,2011-07-18,2011,Jul,18,114.66,117.8,117.55,116.05,-1.03,152.09
1688,2011-07-19,2011,Jul,19,116.09,118.45,116.5,117.06,0.87,192.54
1687,2011-07-20,2011,Jul,20,117.06,118.86,117.45,118.15,0.93,161.92
1686,2011-07-21,2011,Jul,21,116.62,119.25,118.35,117.51,-0.54,184.0
1685,2011-07-22,2011,Jul,22,117.35,118.8,118.03,118.67,0.99,119.58
1684,2011-07-25,2011,Jul,25,116.92,118.45,118.36,117.94,-0.62,129.31
1683,2011-07-26,2011,Jul,26,116.53,119.05,117.65,118.28,0.29,177.47
1682,2011-07-27,2011,Jul,27,117.18,118.5,118.15,117.43,-0.72,177.13
1681,2011-07-28,2011,Jul,28,117.05,118.71,117.3,117.36,-0.06,187.59
1680,2011-07-29,2011,Jul,29,115.75,117.7,117.17,116.74,-0.53,196.46
1679,2011-08-01,2011,Aug,01,114.78,120.4,117.0,116.81,0.06,247.67
1678,2011-08-02,2011,Aug,02,115.53,118.4,117.0,116.46,-0.3,210.26
1677,2011-08-03,2011,Aug,03,112.84,116.29,116.19,113.23,-2.77,240.05
1676,2011-08-04,2011,Aug,04,107.0,113.73,113.5,107.25,-5.28,322.55
1675,2011-08-05,2011,Aug,05,104.3,110.26,107.25,109.37,1.98,290.61
1674,2011-08-08,2011,Aug,08,102.7,108.5,108.5,103.74,-5.15,243.24
1673,2011-08-09,2011,Aug,09,98.74,105.95,103.15,102.57,-1.13,300.75
1672,2011-08-10,2011,Aug,10,103.41,107.11,104.2,106.68,4.01,260.96
1671,2011-08-11,2011,Aug,11,104.43,108.22,105.0,108.02,1.26,223.11
1670,2011-08-12,2011,Aug,12,106.86,109.16,107.94,108.03,0.01,176.27
1669,2011-08-15,2011,Aug,15,107.4,110.0,108.1,109.91,1.74,114.74
1668,2011-08-16,2011,Aug,16,108.23,109.94,109.48,109.47,-0.4,29.2
1667,2011-08-17,2011,Aug,17,109.09,111.74,109.58,110.6,1.03,178.71
1666,2011-08-18,2011,Aug,18,106.27,110.75,110.55,106.99,-3.26,260.63
1665,2011-08-19,2011,Aug,19,105.06,109.4,106.27,108.62,1.52,253.16
1664,2011-08-22,2011,Aug,22,105.15,108.75,108.5,108.36,-0.24,245.43
1663,2011-08-23,2011,Aug,23,107.2,110.2,108.1,109.31,0.88,233.27
1662,2011-08-24,2011,Aug,24,108.71,111.0,109.66,110.15,0.77,204.41
1661,2011-08-25,2011,Aug,25,109.0,111.45,110.32,110.62,0.43,220.39
1660,2011-08-26,2011,Aug,26,109.3,111.7,110.57,111.36,0.67,194.49
1659,2011-08-29,2011,Aug,29,110.53,112.73,110.77,111.88,0.47,92.6
1658,2011-08-30,2011,Aug,30,111.16,114.25,112.36,114.02,1.91,184.91
1657,2011-08-31,2011,Aug,31,113.52,115.19,113.85,114.85,0.73,212.63
1656,2011-09-01,2011,Sep,01,113.61,115.36,114.85,114.29,-0.49,179.42
1655,2011-09-02,2011,Sep,02,111.36,114.58,114.18,112.33,-1.71,227.68
1654,2011-09-05,2011,Sep,05,109.9,112.5,112.5,110.08,-2.0,78.91
1653,2011-09-06,2011,Sep,06,109.85,113.61,109.89,112.89,2.55,188.94
1652,2011-09-07,2011,Sep,07,112.7,116.5,113.41,115.8,2.58,193.49
1651,2011-09-08,2011,Sep,08,113.95,116.6,116.05,114.55,-1.08,190.73
1650,2011-09-09,2011,Sep,09,110.93,115.17,114.26,112.77,-1.55,202.67
1649,2011-09-12,2011,Sep,12,110.42,113.76,112.43,112.25,-0.46,159.2
1648,2011-09-13,2011,Sep,13,111.28,113.3,112.85,111.89,-0.32,133.94
1647,2011-09-14,2011,Sep,14,110.83,112.7,111.93,112.4,0.46,85.04
1646,2011-09-15,2011,Sep,15,111.75,116.1,112.41,115.34,2.62,17.01
1645,2011-09-16,2011,Sep,16,111.51,114.25,112.46,112.22,-2.71,219.61
1644,2011-09-19,2011,Sep,19,108.7,112.11,111.71,109.14,-2.74,166.6
1643,2011-09-20,2011,Sep,20,108.7,111.59,109.2,110.54,1.28,183.67
1642,2011-09-21,2011,Sep,21,108.92,112.44,110.25,110.36,-0.16,207.91
1641,2011-09-22,2011,Sep,22,104.85,109.5,109.5,105.49,-4.41,305.83
1640,2011-09-23,2011,Sep,23,103.43,107.0,105.36,103.97,-1.44,244.21
1639,2011-09-26,2011,Sep,26,101.66,105.34,103.61,103.94,-0.03,200.58
1638,2011-09-27,2011,Sep,27,104.5,107.54,104.77,107.14,3.08,219.79
1637,2011-09-28,2011,Sep,28,103.23,107.41,106.75,103.81,-3.11,207.77
1636,2011-09-29,2011,Sep,29,102.35,105.82,103.0,103.95,0.13,220.41
1635,2011-09-30,2011,Sep,30,101.78,104.91,104.91,102.76,-1.14,243.64
1634,2011-10-03,2011,Oct,03,100.59,102.8,102.0,101.71,-1.02,203.33
1633,2011-10-04,2011,Oct,04,99.11,102.41,100.65,99.79,-1.89,264.83
1632,2011-10-05,2011,Oct,05,100.66,102.84,101.81,102.73,2.95,215.94
1631,2011-10-06,2011,Oct,06,101.53,105.88,102.65,105.73,2.92,192.57
1630,2011-10-07,2011,Oct,07,104.37,106.64,105.4,105.88,0.14,170.25
1629,2011-10-10,2011,Oct,10,105.65,109.5,106.01,108.95,2.9,162.62
1628,2011-10-11,2011,Oct,11,107.45,111.24,108.85,110.73,1.63,180.79
1627,2011-10-12,2011,Oct,12,109.89,113.0,110.31,111.36,0.57,126.97
1626,2011-10-13,2011,Oct,13,109.07,111.87,111.1,111.11,-0.22,59.12
1625,2011-10-14,2011,Oct,14,110.96,114.8,111.15,114.68,3.21,19.21
1624,2011-10-17,2011,Oct,17,109.72,113.86,112.46,110.16,-3.94,203.73
1623,2011-10-18,2011,Oct,18,108.45,111.89,110.16,111.15,0.9,267.36
1622,2011-10-19,2011,Oct,19,108.12,111.85,111.07,108.39,-2.48,250.46
1621,2011-10-20,2011,Oct,20,107.31,110.17,108.5,109.76,1.26,277.56
1620,2011-10-21,2011,Oct,21,109.25,111.88,109.91,109.56,-0.18,190.68
1619,2011-10-24,2011,Oct,24,109.32,111.6,109.32,111.45,1.73,188.01
1618,2011-10-25,2011,Oct,25,109.47,112.15,111.55,110.92,-0.48,256.19
1617,2011-10-26,2011,Oct,26,108.76,111.78,110.85,108.91,-1.81,205.83
